zcta,label,state,pop_2011,pop_2024,pop_change,pop_pct,housing_units_2011,housing_units_2024,hu_change,hu_pct,density_2024,comparable,comparable_hu,boundary_changed,same_area_share
28573,"Brices Creek, NC",NC,2605,1874,-731,-28.1,1126,1011,-115,-10.2,18.1,True,True,True,0.719
66542,"Tecumseh, KS",KS,3345,3019,-326,-9.7,1377,1252,-125,-9.1,93.0,True,True,False,0.984
66543,"Vassar, KS",KS,902,980,78,8.6,376,423,47,12.5,110.5,False,False,False,0.985
68858,"Miller, NE",NE,264,328,64,24.2,129,171,42,32.6,5.2,False,False,False,0.932
68860,"Oconto, NE",NE,277,301,24,8.7,173,184,11,6.4,1.6,False,False,False,0.926
83025,"Teton Village, WY",WY,285,799,514,180.4,447,791,344,77.0,57.5,False,True,False,0.82
33956,"St. James City, FL",FL,3202,3405,203,6.3,3221,3592,371,11.5,209.1,True,True,False,1.0
33596,"Valrico, FL",FL,29432,27757,-1675,-5.7,10339,10438,99,1.0,2442.5,True,True,False,0.999
61802,"Urbana, IL",IL,17688,20293,2605,14.7,9281,10493,1212,13.1,247.3,True,True,False,0.971
33570,"Ruskin, FL",FL,19670,33319,13649,69.4,10075,14927,4852,48.2,796.7,True,True,False,0.932
53221,"Milwaukee, WI",WI,37137,38044,907,2.4,16406,16865,459,2.8,4222.7,True,True,False,0.996
22601,"Winchester, VA",VA,27261,29230,1969,7.2,12373,13216,843,6.8,2990.3,True,True,False,0.988
33572,"Apollo Beach, FL",FL,13884,26495,12611,90.8,6730,10978,4248,63.1,2026.4,True,True,False,0.946
62892,"Vernon, IL",IL,243,150,-93,-38.3,139,110,-29,-20.9,6.9,False,False,False,0.993
68446,"Syracuse, NE",NE,2586,2792,206,8.0,1116,1303,187,16.8,28.7,True,True,False,0.94
28577,"Carteret County, NC",NC,502,318,-184,-36.7,371,203,-168,-45.3,18.8,False,False,True,0.156
62894,"Waltonville, IL",IL,1067,782,-285,-26.7,417,349,-68,-16.3,17.3,False,False,False,0.964
68447,"Table Rock, NE",NE,500,520,20,4.0,257,337,80,31.1,9.5,False,False,False,0.821
67142,"Spivey, KS",KS,491,358,-133,-27.1,283,198,-85,-30.0,3.1,False,False,False,0.953
67143,"Sun City, KS",KS,56,35,-21,-37.5,25,34,9,36.0,0.3,False,False,True,0.317
24578,"Rockbridge County, VA",VA,814,457,-357,-43.9,431,280,-151,-35.0,12.9,False,False,False,0.968
22624,"Brucetown, VA",VA,2452,3416,964,39.3,973,1075,102,10.5,166.4,True,True,False,0.899
59913,"Coram, MT",MT,426,582,156,36.6,373,404,31,8.3,11.2,False,False,False,0.99
43451,"Portage, OH",OH,1005,1148,143,14.2,414,561,147,35.5,46.3,True,True,False,0.901
61764,"Pontiac, IL",IL,14493,13668,-825,-5.7,5618,5945,327,5.8,88.4,True,True,False,0.976
43420,"Fremont, OH",OH,31141,29520,-1621,-5.2,13874,13786,-88,-0.6,216.6,True,True,False,0.984
24076,"Patrick County, VA",VA,1192,801,-391,-32.8,607,426,-181,-29.8,20.6,False,True,False,0.881
28580,"Snow Hill, NC",NC,13148,11644,-1504,-11.4,4558,4098,-460,-10.1,107.5,True,True,False,0.972
24580,"Mecklenburg County, VA",VA,688,360,-328,-47.7,290,254,-36,-12.4,17.1,False,False,False,0.923
83111,"Auburn, WY",WY,383,284,-99,-25.8,152,132,-20,-13.2,18.9,False,False,False,1.0
83112,"Turnerville, WY",WY,399,1033,634,158.9,217,371,154,71.0,18.1,False,False,False,0.88
68864,"Palmer, NE",NE,1235,958,-277,-22.4,535,456,-79,-14.8,5.5,False,True,False,0.924
67150,"Waldron, KS",KS,21,5,-16,-76.2,16,14,-2,-12.5,0.3,False,False,True,0.224
28303,"Fayetteville, NC",NC,29557,30965,1408,4.8,14299,15640,1341,9.4,2010.8,True,True,False,0.995
54427,"Eland, WI",WI,1238,1156,-82,-6.6,551,554,3,0.5,26.0,True,True,False,0.954
44202,"Aurora, OH",OH,19239,23084,3845,20.0,7792,9881,2089,26.8,760.9,True,True,False,0.968
43731,"Crooksville, OH",OH,5835,5136,-699,-12.0,2515,2191,-324,-12.9,98.5,True,True,False,0.943
23043,"Deltaville, VA",VA,1489,1628,139,9.3,1585,1587,2,0.1,239.1,True,True,False,0.997
23045,"Mathews County, VA",VA,44,25,-19,-43.2,22,26,4,18.2,7.2,False,False,True,0.7
37665,"Kingsport, TN",TN,5242,4741,-501,-9.6,2669,2339,-330,-12.4,1566.3,True,True,False,0.897
33613,"Lake Magdalene, FL",FL,32207,37591,5384,16.7,17034,18399,1365,8.0,5046.2,True,True,False,0.961
61846,"Georgetown, IL",IL,5356,4467,-889,-16.6,2163,2094,-69,-3.2,103.8,True,True,False,0.979
27613,"Raleigh, NC",NC,42346,45235,2889,6.8,18972,20318,1346,7.1,1774.0,True,True,False,0.945
44851,"New London, OH",OH,5577,5038,-539,-9.7,2209,2143,-66,-3.0,66.2,True,True,False,0.94
28644,"Alleghany County, NC",NC,1343,1433,90,6.7,1169,1208,39,3.3,20.1,True,True,False,0.932
64870,"Webb City, MO",MO,14104,16186,2082,14.8,6026,6573,547,9.1,481.1,True,True,False,0.978
38547,"South Carthage, TN",TN,1790,2088,298,16.6,676,847,171,25.3,67.4,True,True,False,0.943
37680,"Johnson County, TN",TN,444,897,453,102.0,409,508,99,24.2,30.8,False,True,False,0.908
53809,"Fennimore, WI",WI,3852,4748,896,23.3,1663,1866,203,12.2,46.5,True,True,False,0.983
43735,"East Fultonham, OH",OH,373,620,247,66.2,190,180,-10,-5.3,895.5,False,False,True,0.516
22743,"Madison County, VA",VA,244,276,32,13.1,174,187,13,7.5,4.8,False,False,False,0.976
61849,"Homer, IL",IL,1736,1961,225,13.0,774,841,67,8.7,33.7,True,True,False,0.978
22749,"Rappahannock County, VA",VA,420,244,-176,-41.9,224,156,-68,-30.4,8.4,False,False,True,0.661
44854,"New Washington, OH",OH,1759,1630,-129,-7.3,758,733,-25,-3.3,39.8,True,True,False,0.923
68624,"Bellwood, NE",NE,1138,1009,-129,-11.3,640,558,-82,-12.8,14.2,True,True,False,0.949
82223,"Lingle, WY",WY,1132,774,-358,-31.6,539,408,-131,-24.3,6.3,False,True,False,0.922
24162,"Shawsville, VA",VA,2113,2259,146,6.9,1143,905,-238,-20.8,48.3,True,True,False,0.985
54822,"Cameron, WI",WI,4435,4670,235,5.3,2044,2297,253,12.4,102.3,True,True,False,0.982
58701,"Minot, ND",ND,27435,33086,5651,20.6,13037,16185,3148,24.1,140.5,True,True,False,0.904
49917,"Copper City, MI",MI,216,326,110,50.9,101,144,43,42.6,190.0,False,False,False,1.0
23050,"Mathews County, VA",VA,576,437,-139,-24.1,287,312,25,8.7,56.5,False,False,True,0.405
64075,"Oak Grove, MO",MO,11480,12121,641,5.6,4202,4718,516,12.3,245.9,True,True,False,0.961
27614,"Raleigh, NC",NC,30804,34226,3422,11.1,11904,15065,3161,26.6,1234.0,True,True,False,0.965
38541,"Overton County, TN",TN,1785,1542,-243,-13.6,906,774,-132,-14.6,30.8,True,True,False,0.968
68627,"Cedar Rapids, NE",NE,586,802,216,36.9,376,386,10,2.7,5.5,False,False,False,0.829
28646,"Linville, NC",NC,658,382,-276,-41.9,1194,1043,-151,-12.6,16.5,False,True,False,0.83
68629,"Clarkson, NE",NE,1356,1336,-20,-1.5,652,566,-86,-13.2,9.4,True,True,False,0.989
62962,"Alexander County, IL",IL,20,0,-20,-100.0,27,23,-4,-14.8,0.0,False,False,False,0.962
64442,"Eagleville, MO",MO,806,951,145,18.0,324,399,75,23.1,12.0,False,False,False,0.991
29821,"Clarks Hill, SC",SC,955,1141,186,19.5,546,530,-16,-2.9,20.7,False,True,False,0.977
43522,"Grand Rapids, OH",OH,3304,3098,-206,-6.2,1456,1363,-93,-6.4,99.4,True,True,False,0.968
53532,"Windsor, WI",WI,12871,16514,3643,28.3,5181,6625,1444,27.9,304.8,True,True,False,0.981
57725,"Caputa, SD",SD,89,130,41,46.1,80,94,14,17.5,1.1,False,False,False,0.952
24153,"Salem, VA",VA,35808,38914,3106,8.7,15577,16498,921,5.9,384.4,True,True,False,0.999
34753,"Mascotte, FL",FL,5409,7985,2576,47.6,1733,2421,688,39.7,1691.4,True,True,False,0.969
54827,"Cornucopia, WI",WI,139,300,161,115.8,386,488,102,26.4,8.4,False,False,False,0.995
68631,"Creston, NE",NE,615,337,-278,-45.2,240,153,-87,-36.2,8.7,False,False,False,0.977
38552,"Smith County, TN",TN,681,472,-209,-30.7,194,178,-16,-8.2,64.6,False,False,False,0.8
44864,"Perrysville, OH",OH,3172,3336,164,5.2,1288,1503,215,16.7,56.0,True,True,False,0.945
62477,"West Union, IL",IL,1132,526,-606,-53.5,582,302,-280,-48.1,8.8,False,False,False,0.988
38016,"Memphis, TN",TN,41481,44136,2655,6.4,18533,20153,1620,8.7,2436.7,True,True,False,0.979
28314,"Fayetteville, NC",NC,52631,55834,3203,6.1,24235,24870,635,2.6,2880.5,True,True,False,0.988
29456,"North Charleston, SC",SC,26831,41214,14383,53.6,10481,16739,6258,59.7,2281.6,True,True,False,0.918
27615,"Raleigh, NC",NC,40404,46019,5615,13.9,18950,20862,1912,10.1,2435.3,True,True,False,0.995
24161,"Pittsylvania County, VA",VA,291,703,412,141.6,286,306,20,7.0,24.8,False,False,False,0.924
38545,"Jackson County, TN",TN,1354,1575,221,16.3,663,793,130,19.6,68.4,True,True,False,0.943
66748,"Humboldt, KS",KS,2674,2830,156,5.8,1307,1375,68,5.2,24.7,True,True,False,0.971
38553,"Clarkrange, TN",TN,2434,2521,87,3.6,1107,1070,-37,-3.3,52.4,True,True,False,0.973
34759,"Poinciana, FL",FL,29095,44568,15473,53.2,13530,18439,4909,36.3,591.0,True,True,False,0.95
62479,"Wheeler, IL",IL,1033,711,-322,-31.2,373,320,-53,-14.2,13.2,False,False,False,0.981
62480,"Willow Hill, IL",IL,811,713,-98,-12.1,369,284,-85,-23.0,12.1,False,False,False,0.955
62481,"Yale, IL",IL,239,398,159,66.5,110,142,32,29.1,11.3,False,False,False,0.992
44224,"Stow, OH",OH,38033,39200,1167,3.1,16494,17510,1016,6.2,1920.8,True,True,False,0.963
66541,"Summerfield, KS",KS,350,234,-116,-33.1,187,98,-89,-47.6,4.7,False,False,False,0.77
64076,"Odessa, MO",MO,9506,9623,117,1.2,3932,3714,-218,-5.5,77.4,True,True,False,0.961
61853,"Mahomet, IL",IL,12718,14831,2113,16.6,4999,5440,441,8.8,309.1,True,True,False,0.971
33615,"Town 'n' Country, FL",FL,45729,47245,1516,3.3,19428,20110,682,3.5,5518.0,True,True,False,0.996
68514,"Lincoln, NE",NE,178,420,242,136.0,76,156,80,105.3,62.2,False,False,False,0.764
44824,"Castalia, OH",OH,4135,3642,-493,-11.9,1819,1657,-162,-8.9,145.0,True,True,False,0.941
67070,"Kiowa, KS",KS,1178,921,-257,-21.8,665,580,-85,-12.8,8.9,False,True,False,0.998
68841,"Giltner, NE",NE,667,649,-18,-2.7,247,278,31,12.6,9.6,False,False,False,0.916
67107,"Moundridge, KS",KS,2896,2459,-437,-15.1,1285,1141,-144,-11.2,21.2,True,True,False,0.961
33776,"Seminole, FL",FL,13710,12556,-1154,-8.4,5826,5381,-445,-7.6,3707.6,True,True,False,0.994
62027,"Eldred, IL",IL,457,516,59,12.9,311,269,-42,-13.5,8.6,False,False,False,0.986
62028,"Elsah, IL",IL,1213,1385,172,14.2,437,515,78,17.8,231.3,True,True,False,0.986
65023,"Centertown, MO",MO,1492,1566,74,5.0,704,840,136,19.3,28.5,True,True,False,0.969
62510,"Assumption, IL",IL,1594,1677,83,5.2,856,927,71,8.3,21.9,True,True,False,0.957
64077,"Orrick, MO",MO,1797,1665,-132,-7.3,811,708,-103,-12.7,24.3,True,True,False,0.939
43526,"Hicksville, OH",OH,5690,6464,774,13.6,2432,2350,-82,-3.4,85.0,True,True,False,0.976
64078,"Peculiar, MO",MO,9233,9853,620,6.7,3293,3744,451,13.7,184.8,True,True,False,0.938
44130,"Middleburg Heights, OH",OH,50734,49679,-1055,-2.1,23548,23700,152,0.6,2898.5,True,True,False,0.995
62445,"Montrose, IL",IL,812,986,174,21.4,368,396,28,7.6,21.5,False,False,False,0.96
54408,"Aniwa, WI",WI,1094,1247,153,14.0,516,536,20,3.9,25.2,True,True,False,0.892
44143,"Highland Heights, OH",OH,24448,24597,149,0.6,11707,11956,249,2.1,1747.7,True,True,False,0.997
23022,"Fluvanna County, VA",VA,718,1006,288,40.1,350,550,200,57.1,38.9,False,False,False,0.954
62031,"Fieldon, IL",IL,784,517,-267,-34.1,570,432,-138,-24.2,8.6,False,True,False,0.96
64428,"Burlington Junction, MO",MO,929,609,-320,-34.4,434,364,-70,-16.1,6.7,False,False,False,0.96
44235,"Medina County, OH",OH,1990,1365,-625,-31.4,577,528,-49,-8.5,53.5,True,True,False,0.967
62515,"Buffalo, IL",IL,855,902,47,5.5,423,420,-3,-0.7,15.7,False,True,False,0.965
38018,"Memphis, TN",TN,34304,38527,4223,12.3,14181,15380,1199,8.5,2064.9,True,True,False,0.972
23605,"Newport News, VA",VA,13550,13332,-218,-1.6,6817,6933,116,1.7,3636.9,True,True,False,0.979
44236,"Hudson, OH",OH,25171,25941,770,3.1,8939,9514,575,6.4,809.9,True,True,False,0.993
58558,"Menoken, ND",ND,688,899,211,30.7,303,328,25,8.3,6.5,False,False,False,0.973
27617,"Raleigh, NC",NC,13957,20237,6280,45.0,7442,10995,3553,47.7,2446.6,True,True,False,0.985
61856,"Monticello, IL",IL,7128,8226,1098,15.4,3173,3546,373,11.8,76.2,True,True,False,0.957
33609,"Tampa, FL",FL,16912,18535,1623,9.6,8670,9429,759,8.8,4637.4,True,True,False,0.997
49769,"Pellston, MI",MI,1565,1718,153,9.8,937,915,-22,-2.3,30.1,True,True,False,0.913
68517,"Lincoln, NE",NE,544,415,-129,-23.7,219,152,-67,-30.6,15.8,False,False,False,1.0
68521,"Lincoln, NE",NE,32132,37050,4918,15.3,12757,15710,2953,23.1,2812.2,True,True,False,0.927
54805,"Almena, WI",WI,1567,1520,-47,-3.0,738,774,36,4.9,48.7,True,True,False,0.982
27888,"Walstonburg, NC",NC,2849,2054,-795,-27.9,1229,862,-367,-29.9,36.3,True,True,False,0.831
58655,"South Heart, ND",ND,391,575,184,47.1,164,268,104,63.4,5.1,False,False,False,0.87
62033,"Gillespie, IL",IL,4898,4294,-604,-12.3,2220,2101,-119,-5.4,91.7,True,True,False,0.993
29826,"Elko, SC",SC,80,241,161,201.3,105,88,-17,-16.2,119.4,False,False,False,0.999
54449,"Marshfield, WI",WI,26013,26183,170,0.7,12102,12565,463,3.8,151.8,True,True,False,0.973
34117,"Collier County, FL",FL,16124,19923,3799,23.6,4992,5923,931,18.6,145.0,True,True,True,0.429
44230,"Doylestown, OH",OH,8111,8107,-4,-0.0,3410,3398,-12,-0.4,447.7,True,True,False,0.92
33617,"Temple Terrace, FL",FL,42453,47851,5398,12.7,19367,21951,2584,13.3,5415.4,True,True,False,0.965
58560,"Burleigh County, ND",ND,141,297,156,110.6,91,113,22,24.2,2.5,False,False,True,0.535
22810,"Basye, VA",VA,471,532,61,13.0,1141,860,-281,-24.6,27.8,False,True,False,0.999
83126,"Smoot, WY",WY,250,837,587,234.8,158,219,61,38.6,72.9,False,False,False,0.994
45403,"Dayton, OH",OH,14861,13608,-1253,-8.4,7514,7310,-204,-2.7,4324.3,True,True,False,0.959
68882,"Wolbach, NE",NE,440,401,-39,-8.9,250,245,-5,-2.0,3.0,False,False,False,0.836
68927,"Bertrand, NE",NE,1282,1130,-152,-11.9,519,537,18,3.5,7.5,True,True,False,0.923
67217,"Wichita, KS",KS,28482,32603,4121,14.5,12603,13552,949,7.5,2259.8,True,True,False,0.997
23025,"Mathews County, VA",VA,192,686,494,257.3,177,427,250,141.2,156.1,False,False,True,0.296
23027,"Cumberland County, VA",VA,978,1612,634,64.8,504,533,29,5.8,36.9,False,True,False,0.996
65024,"Chamois, MO",MO,1021,1218,197,19.3,627,655,28,4.5,12.3,True,True,False,0.994
23604,"Newport News, VA",VA,7165,4416,-2749,-38.4,1147,901,-246,-21.4,364.5,True,True,False,1.0
61858,"Oakwood, IL",IL,3070,2639,-431,-14.0,1287,1360,73,5.7,91.4,True,True,False,0.953
43533,"Lyons, OH",OH,1192,1770,578,48.5,629,757,128,20.3,75.9,True,True,False,0.996
49793,"Chippewa County, MI",MI,407,153,-254,-62.4,434,385,-49,-11.3,1.8,False,False,True,0.647
61862,"Penfield, IL",IL,470,581,111,23.6,201,227,26,12.9,14.5,False,False,False,0.954
45459,"Centerville, OH",OH,27103,28553,1450,5.3,13072,14003,931,7.1,2011.4,True,True,False,0.959
68939,"Franklin, NE",NE,1321,1107,-214,-16.2,699,637,-62,-8.9,8.3,True,True,False,0.818
23504,"Norfolk, VA",VA,23264,23502,238,1.0,8612,9174,562,6.5,5746.0,True,True,False,0.99
49905,"Atlantic Mine, MI",MI,1918,2281,363,18.9,858,992,134,15.6,29.0,True,True,True,0.744
53801,"Bagley, WI",WI,867,998,131,15.1,632,707,75,11.9,16.9,False,True,False,1.0
53803,"Benton, WI",WI,1420,1386,-34,-2.4,606,554,-52,-8.6,109.9,True,True,False,0.905
62465,"Strasburg, IL",IL,1009,806,-203,-20.1,368,353,-15,-4.1,19.0,False,False,False,0.865
54428,"Post Lake, WI",WI,1078,975,-103,-9.6,1353,1193,-160,-11.8,13.9,False,True,False,0.839
29809,"New Ellenton, SC",SC,2344,2301,-43,-1.8,1238,1024,-214,-17.3,426.4,True,True,False,0.916
34104,"Naples, FL",FL,24672,26408,1736,7.0,15035,16089,1054,7.0,2679.2,True,True,False,0.982
28637,"Hildebran, NC",NC,1225,1911,686,56.0,660,804,144,21.8,723.5,True,True,False,0.981
62956,"Karnak, IL",IL,852,1172,320,37.6,452,487,35,7.7,43.4,False,True,False,0.915
65609,"Bakersfield, MO",MO,655,733,78,11.9,405,366,-39,-9.6,22.9,False,False,False,1.0
44846,"Milan, OH",OH,3303,3489,186,5.6,1316,1521,205,15.6,156.3,True,True,False,0.91
64861,"Rocky Comfort, MO",MO,1137,1324,187,16.4,416,537,121,29.1,22.7,True,True,False,0.955
44145,"Westlake, OH",OH,32447,34104,1657,5.1,14258,15559,1301,9.1,2140.5,True,True,False,0.998
54418,"Langlade County, WI",WI,1075,1084,9,0.8,501,472,-29,-5.8,12.4,True,True,False,0.958
54420,"Chili, WI",WI,1302,1330,28,2.2,501,517,16,3.2,32.9,True,True,False,0.952
62034,"Glen Carbon, IL",IL,13529,14870,1341,9.9,5561,6435,874,15.7,1085.6,True,True,False,0.935
64429,"Cameron, MO",MO,13493,11449,-2044,-15.1,4719,4364,-355,-7.5,75.8,True,True,False,0.978
28305,"Fayetteville, NC",NC,5905,5710,-195,-3.3,3385,3456,71,2.1,2195.6,True,True,False,0.954
34108,"Pelican Bay, FL",FL,17314,16237,-1077,-6.2,14609,15215,606,4.1,2071.9,True,True,False,0.991
54436,"Granton, WI",WI,2284,2203,-81,-3.5,977,965,-12,-1.2,21.2,True,True,False,0.999
54810,"Balsam Lake, WI",WI,2366,2849,483,20.4,2257,2182,-75,-3.3,61.4,True,True,False,0.942
62957,"East Cape Girardeau, IL",IL,1156,640,-516,-44.6,552,359,-193,-35.0,13.7,False,False,False,0.901
37938,"Halls, TN",TN,17819,17437,-382,-2.1,6811,7393,582,8.5,538.8,True,True,False,0.966
64863,"Southwest City, MO",MO,1749,1586,-163,-9.3,730,602,-128,-17.5,51.4,True,True,False,0.992
33781,"Pinellas Park, FL",FL,25679,28072,2393,9.3,11593,12429,836,7.2,4271.1,True,True,False,0.992
62036,"Calhoun County, IL",IL,860,574,-286,-33.3,377,411,34,9.0,18.2,False,False,False,0.876
62468,"Toledo, IL",IL,2502,2344,-158,-6.3,1157,1054,-103,-8.9,31.6,True,True,False,0.911
65013,"Belle, MO",MO,3113,3137,24,0.8,1639,1693,54,3.3,24.1,True,True,False,0.926
38504,"Fentress County, TN",TN,1129,689,-440,-39.0,511,537,26,5.1,15.2,False,True,False,0.941
28278,"Charlotte, NC",NC,19437,37420,17983,92.5,7245,14363,7118,98.2,1298.9,True,True,False,0.98
23505,"Norfolk, VA",VA,29997,28247,-1750,-5.8,13170,13809,639,4.9,4299.5,True,True,False,0.831
62458,"St. Elmo, IL",IL,2573,2176,-397,-15.4,1056,918,-138,-13.1,36.5,True,True,False,0.942
37663,"Kingsport, TN",TN,15155,14230,-925,-6.1,6472,6589,117,1.8,552.6,True,True,False,0.97
64436,"Cosby, MO",MO,883,873,-10,-1.1,355,309,-46,-13.0,28.6,False,False,False,0.993
23517,"Norfolk, VA",VA,4258,4932,674,15.8,2243,3030,787,35.1,5971.0,True,True,False,0.922
54442,"Lincoln County, WI",WI,1215,1527,312,25.7,631,790,159,25.2,20.2,True,True,False,0.924
34112,"Naples, FL",FL,26522,27193,671,2.5,19259,20984,1725,9.0,1831.9,True,True,False,0.98
29816,"Burnettown, SC",SC,1282,1092,-190,-14.8,533,399,-134,-25.1,1830.2,True,False,False,1.0
82214,"Guernsey, WY",WY,1497,932,-565,-37.7,716,605,-111,-15.5,12.4,False,True,False,0.979
54813,"Barronett, WI",WI,623,678,55,8.8,410,393,-17,-4.1,12.3,False,False,False,0.978
28301,"Fayetteville, NC",NC,18099,16798,-1301,-7.2,7689,8532,843,11.0,1355.0,True,True,False,0.988
62460,"St. Francisville, IL",IL,1249,1202,-47,-3.8,611,408,-203,-33.2,27.7,True,True,False,0.992
54425,"Dorchester, WI",WI,2139,1988,-151,-7.1,811,785,-26,-3.2,47.8,True,True,False,0.999
64867,"Stella, MO",MO,1573,1082,-491,-31.2,688,484,-204,-29.7,18.7,True,True,False,0.977
62037,"Grafton, IL",IL,1942,1814,-128,-6.6,923,1113,190,20.6,31.6,True,True,False,0.988
43728,"Chesterhill, OH",OH,1070,1223,153,14.3,606,669,63,10.4,33.4,True,True,False,0.977
44217,"Creston, OH",OH,4021,3804,-217,-5.4,1609,1607,-2,-0.1,129.3,True,True,False,0.94
62473,"Watson, IL",IL,1693,1264,-429,-25.3,583,520,-63,-10.8,57.9,True,True,False,0.996
34113,"Lely Resort, FL",FL,19034,26056,7022,36.9,10675,17044,6369,59.7,1007.0,True,True,False,0.894
44849,"Nevada, OH",OH,2622,2195,-427,-16.3,1015,927,-88,-8.7,43.6,True,True,False,0.947
28642,"Jonesville, NC",NC,5836,5602,-234,-4.0,2890,2617,-273,-9.4,173.6,True,True,False,0.976
68621,"Ames, NE",NE,522,204,-318,-60.9,272,110,-162,-59.6,6.4,False,False,False,0.885
68622,"Bartlett, NE",NE,273,427,154,56.4,162,196,34,21.0,1.4,False,False,True,0.569
82222,"Lance Creek, WY",WY,187,161,-26,-13.9,123,66,-57,-46.3,0.7,False,False,False,0.902
62462,"Sigel, IL",IL,1123,971,-152,-13.5,388,396,8,2.1,24.5,False,False,False,0.891
54426,"Edgar, WI",WI,4138,4275,137,3.3,1634,1792,158,9.7,40.2,True,True,False,0.995
34102,"Naples, FL",FL,10645,11179,534,5.0,9194,9984,790,8.6,1980.1,True,True,False,0.995
53806,"Cassville, WI",WI,1833,1514,-319,-17.4,1047,943,-104,-9.9,21.8,True,True,False,0.987
64438,"Darlington, MO",MO,338,77,-261,-77.2,137,32,-105,-76.6,1.7,False,False,False,0.999
62475,"West Liberty, IL",IL,276,189,-87,-31.5,122,78,-44,-36.1,8.1,False,False,False,0.983
54448,"Marathon City, WI",WI,4668,4280,-388,-8.3,1828,1805,-23,-1.3,47.0,True,True,False,0.968
22741,"Culpeper County, VA",VA,242,421,179,74.0,85,158,73,85.9,64.5,False,False,False,0.783
33611,"Tampa, FL",FL,29959,36810,6851,22.9,16837,19334,2497,14.8,5858.4,True,True,False,0.998
29452,"Jacksonboro, SC",SC,348,318,-30,-8.6,152,152,0,0.0,5.7,False,False,False,0.942
24148,"Sandy Level, VA",VA,8251,8355,104,1.3,3865,3852,-13,-0.3,117.8,True,True,False,1.0
62951,"Johnston City, IL",IL,5393,5342,-51,-0.9,2268,2572,304,13.4,193.1,True,True,False,0.784
65584,"St. Robert, MO",MO,9151,10553,1402,15.3,4006,5278,1272,31.8,434.1,True,True,False,0.953
68833,"Dunning, NE",NE,430,148,-282,-65.6,232,133,-99,-42.7,0.4,False,False,True,0.656
45325,"Farmersville, OH",OH,2130,2470,340,16.0,939,1001,62,6.6,96.0,True,True,False,0.954
45328,"Gettysburg, OH",OH,569,544,-25,-4.4,203,200,-3,-1.5,1385.5,False,False,False,0.996
64847,"Lanagan, MO",MO,451,390,-61,-13.5,234,188,-46,-19.7,109.8,False,False,False,1.0
23464,"Virginia Beach, VA",VA,72367,75061,2694,3.7,27351,29305,1954,7.1,4503.4,True,True,False,0.989
23480,"Wachapreague, VA",VA,294,338,44,15.0,302,272,-30,-9.9,175.4,False,False,False,1.0
62447,"Neoga, IL",IL,3306,3210,-96,-2.9,1666,1550,-116,-7.0,52.5,True,True,False,0.928
22728,"Midland, VA",VA,3624,3752,128,3.5,1316,1304,-12,-0.9,77.4,True,True,False,0.806
61842,"Farmer City, IL",IL,3146,2620,-526,-16.7,1330,1232,-98,-7.4,23.7,True,True,False,0.889
22731,"Madison County, VA",VA,78,70,-8,-10.3,36,47,11,30.6,36.9,False,False,True,0.465
24149,"Riner, VA",VA,3398,3986,588,17.3,1477,1529,52,3.5,72.3,True,True,False,0.931
24150,"Ripplemead, VA",VA,881,883,2,0.2,472,431,-41,-8.7,13.3,False,True,False,0.84
68835,"Cotesfield, NE",NE,576,459,-117,-20.3,287,246,-41,-14.3,4.7,False,False,False,0.854
67068,"Kingman, KS",KS,4282,3949,-333,-7.8,2048,2211,163,8.0,14.0,True,True,False,0.951
82837,"Sheridan County, WY",WY,16,39,23,143.8,15,25,10,66.7,2.7,False,False,True,0.523
28226,"Charlotte, NC",NC,36210,39381,3171,8.8,16158,16752,594,3.7,2674.1,True,True,False,0.984
54403,"Wausau, WI",WI,24229,24950,721,3.0,10925,11083,158,1.4,186.8,True,True,False,0.999
33982,"Cleveland, FL",FL,9846,13006,3160,32.1,5271,6890,1619,30.7,31.9,True,True,False,1.0
22733,"Culpeper County, VA",VA,1258,1711,453,36.0,423,638,215,50.8,38.3,True,True,False,0.896
49775,"Mackinac County, MI",MI,68,34,-34,-50.0,446,534,88,19.7,1.0,False,True,False,1.0
53529,"Dane, WI",WI,2252,2611,359,15.9,797,941,144,18.1,66.9,True,True,False,0.914
44842,"Loudonville, OH",OH,5950,5326,-624,-10.5,2269,2511,242,10.7,73.2,True,True,False,0.952
83123,"La Barge, WY",WY,686,679,-7,-1.0,385,383,-2,-0.5,14.8,False,False,False,1.0
82838,"Parkman, WY",WY,307,377,70,22.8,195,305,110,56.4,2.5,False,False,False,0.938
24529,"Mecklenburg County, VA",VA,1317,1345,28,2.1,981,1036,55,5.6,36.7,True,True,False,0.973
67072,"Latham, KS",KS,302,290,-12,-4.0,112,163,51,45.5,2.5,False,False,False,0.956
37921,"Knoxville, TN",TN,27853,28717,864,3.1,13121,12957,-164,-1.2,1806.0,True,True,False,0.926
28262,"Charlotte, NC",NC,37701,50003,12302,32.6,14610,24991,10381,71.1,2380.1,True,True,False,0.989
44138,"Olmsted Falls, OH",OH,21787,23162,1375,6.3,9601,9922,321,3.3,1677.7,True,True,False,0.996
43517,"Edgerton, OH",OH,3593,3442,-151,-4.2,1561,1534,-27,-1.7,53.9,True,True,False,0.975
22735,"Brightwood, VA",VA,2241,1628,-613,-27.4,919,840,-79,-8.6,51.1,True,True,False,0.863
61845,"Foosland, IL",IL,555,233,-322,-58.0,240,128,-112,-46.7,7.6,False,False,False,0.974
24593,"Concord, VA",VA,1710,2162,452,26.4,884,1103,219,24.8,61.9,True,True,False,0.954
